#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
adj_rd_s13_e8,tc,808284,3540550,30312,590130
adj_rd_s13_e8,tc,808284,3539582,30312,594257
adj_rd_s13_e8,tc,808284,3553688,30312,597950
adj_rd_s13_e8,tc,808284,3519474,30312,606650
adj_rd_s13_e8,tc,808284,3483527,30312,595849
adj_rd_s13_e8,tc,808284,3581774,30312,587726
adj_rd_s13_e8,tc,808284,3709994,30312,633331
adj_rd_s13_e8,tc,808284,3655057,30312,620515
adj_rd_s13_e8,tc,808284,3713670,30312,632542
adj_rd_s13_e8,tc,808284,3503983,591943,4099234
adj_rd_s13_e8,tc,808284,3563676,30312,595157
adj_rd_s13_e8,tc,808284,3530884,30312,585891
adj_rd_s13_e8,tc,808284,3479025,30312,583138
adj_rd_s13_e8,tc,808284,3492277,30312,583310
adj_rd_s13_e8,tc,808284,3707213,30312,630229
adj_rd_s13_e8,tc,808284,3681596,30312,616689
adj_rd_s13_e8,tc,808284,3670612,30312,584033
adj_rd_s13_e8,tc,808284,3731039,30312,624625
adj_rd_s13_e8,tc,808284,3572697,30312,630292
adj_rd_s13_e8,tc,808284,3541679,30312,585766
adj_rd_s13_e8,tc,808284,3744074,30312,630529
adj_rd_s13_e8,tc,808284,3571550,30312,624834
adj_rd_s13_e8,tc,808284,3553443,30312,595564
adj_rd_s13_e8,tc,808284,3592106,30312,598510
adj_rd_s13_e8,tc,808284,3730885,30312,617498
adj_rd_s13_e8,tc,808284,3711304,591943,4048212
adj_rd_s13_e8,tc,808284,3610891,30312,624450
adj_rd_s13_e8,tc,808284,3519493,30312,586358
adj_rd_s13_e8,tc,808284,3561457,30312,587808
adj_rd_s13_e8,tc,808284,3565033,30312,606841
adj_rd_s13_e8,tc,808284,3557513,30312,600099
adj_rd_s13_e8,tc,808284,3552576,30312,586057
adj_rd_s13_e8,tc,808284,3560726,30312,595646
adj_rd_s13_e8,tc,808284,3655762,30312,582212
adj_rd_s13_e8,tc,808284,3691808,30312,635265
adj_rd_s13_e8,tc,808284,3559541,30312,595932
adj_rd_s13_e8,tc,808284,3557309,30312,598285
adj_rd_s13_e8,tc,808284,3608069,30312,590117
adj_rd_s13_e8,tc,808284,3608099,30312,623000
adj_rd_s13_e8,tc,808284,3680261,30312,618216
adj_rd_s13_e8,tc,808284,3733869,30312,590852
adj_rd_s13_e8,tc,808284,3533697,591943,4066611
adj_rd_s13_e8,tc,808284,3499101,30312,584959
adj_rd_s13_e8,tc,808284,3521263,30312,586056
adj_rd_s13_e8,tc,808284,3582635,30312,588837
adj_rd_s13_e8,tc,808284,3572721,30312,602203
adj_rd_s13_e8,tc,808284,3785199,30312,614875
adj_rd_s13_e8,tc,808284,3741132,30312,633450
adj_rd_s13_e8,tc,808284,3605772,30312,636246
adj_rd_s13_e8,tc,808284,3732936,30312,598798
adj_rd_s13_e8,tc,808284,3550646,30312,604343
adj_rd_s13_e8,tc,808284,3575900,30312,728138
adj_rd_s13_e8,tc,808284,3514220,30312,598810
adj_rd_s13_e8,tc,808284,3547140,30312,587006
adj_rd_s13_e8,tc,808284,3565322,30312,606515
adj_rd_s13_e8,tc,808284,3523169,30312,599281
adj_rd_s13_e8,tc,808284,3509187,30312,587836
adj_rd_s13_e8,tc,808284,3485620,591943,3833911
adj_rd_s13_e8,tc,808284,3491368,30312,582296
adj_rd_s13_e8,tc,808284,3489857,30312,585335
adj_rd_s13_e8,tc,808284,3546859,30312,583996
adj_rd_s13_e8,tc,808284,3848916,30312,584875
adj_rd_s13_e8,tc,808284,3704140,30312,641721
adj_rd_s13_e8,tc,808284,3568528,30312,591806
adj_rd_s13_e8,tc,808284,3658510,30312,628366
adj_rd_s13_e8,tc,808284,3766419,30312,588614
adj_rd_s13_e8,tc,808284,3557189,30312,597880
adj_rd_s13_e8,tc,808284,3515092,30312,589369
adj_rd_s13_e8,tc,808284,3531968,30312,582934
adj_rd_s13_e8,tc,808284,3522195,30312,594988
adj_rd_s13_e8,tc,808284,3538389,30312,584525
adj_rd_s13_e8,tc,808284,3613722,30312,588822
adj_rd_s13_e8,tc,808284,3543548,30312,609477
adj_rd_s13_e8,tc,808284,3546743,591943,3865901
adj_rd_s13_e8,tc,808284,3536545,30312,604774
adj_rd_s13_e8,tc,808284,3528778,30312,597744
adj_rd_s13_e8,tc,808284,3556005,30312,605356
adj_rd_s13_e8,tc,808284,3520969,30312,587583
adj_rd_s13_e8,tc,808284,3552305,30312,609048
adj_rd_s13_e8,tc,808284,3549607,30312,586671
adj_rd_s13_e8,tc,808284,3599928,30312,602459
adj_rd_s13_e8,tc,808284,3602430,30312,596626
adj_rd_s13_e8,tc,808284,3551212,30312,591971
adj_rd_s13_e8,tc,808284,3527546,30312,588444
adj_rd_s13_e8,tc,808284,3577184,30312,597495
adj_rd_s13_e8,tc,808284,3553834,30312,606976
adj_rd_s13_e8,tc,808284,3536923,30312,579072
adj_rd_s13_e8,tc,808284,3644312,30312,584219
adj_rd_s13_e8,tc,808284,3686333,30312,625800
