#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
std_rd_s10_e8,tc,3346,637042,11369,1.18832e+06
std_rd_s10_e8,tc,3346,725068,11369,1.35876e+06
std_rd_s10_e8,tc,3346,813867,11369,1.52764e+06
std_rd_s10_e8,tc,3346,900629,11369,1.69988e+06
std_rd_s10_e8,tc,3346,982883,11369,1.87939e+06
std_rd_s10_e8,tc,3346,1.07682e+06,11369,2.04549e+06
std_rd_s10_e8,tc,3346,512893,11375,427583
std_rd_s10_e8,tc,3346,503426,11375,567988
std_rd_s10_e8,tc,3346,631418,11375,802212
std_rd_s10_e8,tc,3346,754127,11375,1.02496e+06
std_rd_s10_e8,tc,3346,876497,11375,1.24813e+06
std_rd_s10_e8,tc,3346,998723,11375,1.46693e+06
std_rd_s10_e8,tc,3346,1.1204e+06,11375,1.68338e+06
std_rd_s10_e8,tc,3346,1.24635e+06,11375,1.90376e+06
std_rd_s10_e8,tc,3346,1.36728e+06,11375,2.12344e+06
std_rd_s10_e8,tc,3346,1.49144e+06,11375,2.34252e+06
std_rd_s10_e8,tc,3346,1.61382e+06,11375,2.56232e+06
std_rd_s10_e8,tc,3346,1.73587e+06,11375,2.78226e+06
std_rd_s10_e8,tc,3346,1.85764e+06,11375,3.0011e+06
std_rd_s10_e8,tc,3346,1.97784e+06,11375,3.22025e+06
std_rd_s10_e8,tc,3346,2.10219e+06,11375,3.44036e+06
std_rd_s10_e8,tc,3346,188839,11369,293398
std_rd_s10_e8,tc,3346,283222,11369,480385
std_rd_s10_e8,tc,3346,372897,11369,661993
std_rd_s10_e8,tc,3346,457764,11369,835637
std_rd_s10_e8,tc,3346,542791,11369,1.00336e+06
std_rd_s10_e8,tc,3346,626856,11369,1.17316e+06
std_rd_s10_e8,tc,3346,711639,11369,1.3426e+06
std_rd_s10_e8,tc,3346,796497,11369,1.50649e+06
std_rd_s10_e8,tc,3346,882108,11369,1.67447e+06
std_rd_s10_e8,tc,3346,210850,11369,294947
std_rd_s10_e8,tc,3346,105318,11369,225594
std_rd_s10_e8,tc,3346,105398,11369,221944
std_rd_s10_e8,tc,3346,105373,11369,222886
std_rd_s10_e8,tc,3346,104981,11369,221959
std_rd_s10_e8,tc,3346,104974,11369,222031
std_rd_s10_e8,tc,3346,105146,11369,221753
std_rd_s10_e8,tc,3346,105681,11369,222586
std_rd_s10_e8,tc,3346,105057,11369,222964
std_rd_s10_e8,tc,3346,105271,11369,222611
std_rd_s10_e8,tc,3346,186899,11369,266045
std_rd_s10_e8,tc,3346,111418,11369,320376
std_rd_s10_e8,tc,3346,105050,11369,222125
std_rd_s10_e8,tc,3346,105366,11369,231772
std_rd_s10_e8,tc,3346,203210,11369,305056
std_rd_s10_e8,tc,3346,105789,11369,290131
std_rd_s10_e8,tc,3346,207790,11369,264083
std_rd_s10_e8,tc,3346,103166,11369,324992
std_rd_s10_e8,tc,3346,103340,11369,218398
std_rd_s10_e8,tc,3346,103402,11369,218487
std_rd_s10_e8,tc,3346,103346,11369,218218
std_rd_s10_e8,tc,3346,103692,11369,221160
std_rd_s10_e8,tc,3346,103177,11369,218715
std_rd_s10_e8,tc,3346,103487,11369,218388
std_rd_s10_e8,tc,3346,103463,11369,218083
std_rd_s10_e8,tc,3346,103174,11369,218898
std_rd_s10_e8,tc,3346,103163,11369,218645
std_rd_s10_e8,tc,3346,103835,11369,218548
std_rd_s10_e8,tc,3346,103330,11369,218252
std_rd_s10_e8,tc,3346,103203,11369,218609
std_rd_s10_e8,tc,3346,103148,11369,218696
std_rd_s10_e8,tc,3346,103434,11369,218327
std_rd_s10_e8,tc,3346,199496,11369,222945
std_rd_s10_e8,tc,3346,104117,11369,373621
std_rd_s10_e8,tc,3346,103967,11369,220428
std_rd_s10_e8,tc,3346,103980,11369,219832
std_rd_s10_e8,tc,3346,103687,11369,220175
std_rd_s10_e8,tc,3346,104095,11369,222958
std_rd_s10_e8,tc,3346,103879,11369,220057
std_rd_s10_e8,tc,3346,104005,11369,219735
std_rd_s10_e8,tc,3346,103769,11369,220040
std_rd_s10_e8,tc,3346,103477,11369,220399
std_rd_s10_e8,tc,3346,104039,11369,219615
std_rd_s10_e8,tc,3346,103924,11369,219759
std_rd_s10_e8,tc,3346,103628,11369,220202
std_rd_s10_e8,tc,3346,103583,11369,219830
std_rd_s10_e8,tc,3346,103905,11369,219791
std_rd_s10_e8,tc,3346,103887,11369,219745
std_rd_s10_e8,tc,3346,108604,11369,229709
std_rd_s10_e8,tc,3346,107879,11369,229030
std_rd_s10_e8,tc,3346,108651,11369,228980
std_rd_s10_e8,tc,3346,108332,11369,231194
std_rd_s10_e8,tc,3346,108369,11369,229028
std_rd_s10_e8,tc,3346,108431,11369,228857
std_rd_s10_e8,tc,3346,108053,11369,229400
std_rd_s10_e8,tc,3346,108206,11369,229224
std_rd_s10_e8,tc,3346,108519,11369,228845
std_rd_s10_e8,tc,3346,108029,11369,228511
std_rd_s10_e8,tc,3346,108382,11369,229440
std_rd_s10_e8,tc,3346,108361,11369,229460
std_rd_s10_e8,tc,3346,107788,11369,227632
std_rd_s10_e8,tc,3346,107753,11369,227770
std_rd_s10_e8,tc,3346,108393,11369,228998
std_rd_s10_e8,tc,3346,108467,11369,233140
std_rd_s10_e8,tc,3346,156255,11369,225162
std_rd_s10_e8,tc,3346,104123,11369,415616
std_rd_s10_e8,tc,3346,104271,11369,219477
std_rd_s10_e8,tc,3346,103968,11369,220433
std_rd_s10_e8,tc,3346,103828,11369,219241
std_rd_s10_e8,tc,3346,103661,11369,218675
std_rd_s10_e8,tc,3346,104175,11369,218526
std_rd_s10_e8,tc,3346,103933,11369,218699
std_rd_s10_e8,tc,3346,103608,11369,219012
std_rd_s10_e8,tc,3346,103621,11369,219011
std_rd_s10_e8,tc,3346,103894,11369,218241
std_rd_s10_e8,tc,3346,103879,11369,218800
std_rd_s10_e8,tc,3346,103457,11369,219588
std_rd_s10_e8,tc,3346,103554,11369,218897
std_rd_s10_e8,tc,3346,103920,11369,218487
std_rd_s10_e8,tc,3346,104091,11369,222618
std_rd_s10_e8,tc,3346,105464,11369,225349
std_rd_s10_e8,tc,3346,105013,11369,221450
std_rd_s10_e8,tc,3346,110004,11369,221827
std_rd_s10_e8,tc,3346,204334,11369,364953
std_rd_s10_e8,tc,3346,106690,11369,225892
std_rd_s10_e8,tc,3346,106518,11369,225897
std_rd_s10_e8,tc,3346,106889,11369,225169
std_rd_s10_e8,tc,3346,106938,11369,225223
std_rd_s10_e8,tc,3346,105523,11369,225711
std_rd_s10_e8,tc,3346,104690,11369,221836
std_rd_s10_e8,tc,3346,104626,11369,221098
std_rd_s10_e8,tc,3346,104208,11369,221256
std_rd_s10_e8,tc,3346,104115,11369,220917
std_rd_s10_e8,tc,3346,104597,11369,220398
std_rd_s10_e8,tc,3346,104359,11369,221463
std_rd_s10_e8,tc,3346,104185,11369,227094
std_rd_s10_e8,tc,3346,190439,11369,222690
std_rd_s10_e8,tc,3346,104001,11369,383877
std_rd_s10_e8,tc,3346,104038,11369,220209
std_rd_s10_e8,tc,3346,104462,11369,221734
std_rd_s10_e8,tc,3346,104097,11369,219855
std_rd_s10_e8,tc,3346,104057,11369,220672
std_rd_s10_e8,tc,3346,103830,11369,220322
std_rd_s10_e8,tc,3346,104325,11369,219928
std_rd_s10_e8,tc,3346,110247,11369,219576
std_rd_s10_e8,tc,3346,103697,11369,303873
std_rd_s10_e8,tc,3346,206581,11369,285498
std_rd_s10_e8,tc,3346,104345,11369,303330
std_rd_s10_e8,tc,3346,105629,11369,219688
std_rd_s10_e8,tc,3346,103829,11369,220567
std_rd_s10_e8,tc,3346,107010,11369,220351
