#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
adj_rd_s10_e8,tc,0,11.937,391,312.372
adj_rd_s10_e8,tc,0,12.172,391,311.712
adj_rd_s10_e8,tc,0,12.115,391,311.485
adj_rd_s10_e8,tc,0,12.27,391,328.166
adj_rd_s10_e8,tc,0,11.933,391,310.988
adj_rd_s10_e8,tc,0,11.926,391,310.562
adj_rd_s10_e8,tc,0,11.885,391,309.716
adj_rd_s10_e8,tc,0,11.907,391,313.767
adj_rd_s10_e8,tc,0,11.935,391,312.367
adj_rd_s10_e8,tc,0,11.958,391,310.738
adj_rd_s10_e8,tc,0,11.97,391,312.823
adj_rd_s10_e8,tc,0,11.99,391,311.663
adj_rd_s10_e8,tc,3469,38782.2,864,2025.6
adj_rd_s10_e8,tc,0,12.595,77,120.324
adj_rd_s10_e8,tc,0,12.749,391,344.453
adj_rd_s10_e8,tc,0,13.057,391,316.248
adj_rd_s10_e8,tc,0,12.46,391,313.444
adj_rd_s10_e8,tc,0,12.441,391,311.846
adj_rd_s10_e8,tc,0,12.466,391,310.157
adj_rd_s10_e8,tc,0,12.23,391,310.175
adj_rd_s10_e8,tc,0,12.235,391,308.77
adj_rd_s10_e8,tc,0,12.218,391,310.771
adj_rd_s10_e8,tc,0,12.373,391,308.95
adj_rd_s10_e8,tc,0,11.978,391,309.843
adj_rd_s10_e8,tc,0,19.239,391,312.775
adj_rd_s10_e8,tc,0,12.237,391,310.813
adj_rd_s10_e8,tc,0,12.355,391,312.054
adj_rd_s10_e8,tc,0,12.292,391,310.8
adj_rd_s10_e8,tc,3469,38856.1,864,2033.89
adj_rd_s10_e8,tc,0,12.375,77,119.772
adj_rd_s10_e8,tc,0,12.771,391,327.81
adj_rd_s10_e8,tc,0,12.139,391,315.846
adj_rd_s10_e8,tc,0,12.119,391,313.461
adj_rd_s10_e8,tc,0,12.527,391,317.492
adj_rd_s10_e8,tc,0,12.143,391,308.675
adj_rd_s10_e8,tc,0,12.165,391,309.244
adj_rd_s10_e8,tc,0,12.365,391,325.123
adj_rd_s10_e8,tc,0,12.097,391,308.668
adj_rd_s10_e8,tc,0,11.77,391,310.043
adj_rd_s10_e8,tc,0,12.058,391,311.257
adj_rd_s10_e8,tc,0,12.06,391,312.31
adj_rd_s10_e8,tc,0,12.182,391,310.813
adj_rd_s10_e8,tc,0,11.925,391,310.235
adj_rd_s10_e8,tc,0,12.06,391,309.506
adj_rd_s10_e8,tc,3469,72907.2,864,1588.35
adj_rd_s10_e8,tc,0,15.495,77,158.27
adj_rd_s10_e8,tc,0,20.978,391,409.739
adj_rd_s10_e8,tc,0,15.458,391,396.185
adj_rd_s10_e8,tc,0,19.99,391,400.145
adj_rd_s10_e8,tc,0,14.808,391,389.611
adj_rd_s10_e8,tc,0,14.585,391,385.295
adj_rd_s10_e8,tc,0,15.702,391,412.665
adj_rd_s10_e8,tc,0,14.901,391,385.311
adj_rd_s10_e8,tc,0,14.87,391,385
adj_rd_s10_e8,tc,0,12.191,391,370.92
adj_rd_s10_e8,tc,0,11.957,391,316.723
adj_rd_s10_e8,tc,0,11.597,391,306.358
adj_rd_s10_e8,tc,0,11.765,391,305.127
adj_rd_s10_e8,tc,0,11.647,391,305.44
adj_rd_s10_e8,tc,0,11.511,391,303.789
adj_rd_s10_e8,tc,0,711.336,11375,30925.8
adj_rd_s10_e8,tc,3346,21426.8,0,1.734
adj_rd_s10_e8,tc,3346,21400.1,0,1.582
adj_rd_s10_e8,tc,3346,21250.8,0,1.509
adj_rd_s10_e8,tc,3346,21247.6,0,1.445
adj_rd_s10_e8,tc,3346,21270.2,0,1.457
adj_rd_s10_e8,tc,3346,21290,0,1.433
adj_rd_s10_e8,tc,3346,21281,0,1.477
adj_rd_s10_e8,tc,3346,21199.4,0,1.435
adj_rd_s10_e8,tc,3346,21234.9,0,1.444
adj_rd_s10_e8,tc,3346,21271.6,0,1.418
adj_rd_s10_e8,tc,3346,21196.1,0,1.342
adj_rd_s10_e8,tc,3346,21208.6,0,1.465
adj_rd_s10_e8,tc,3346,21233.7,0,1.374
adj_rd_s10_e8,tc,3346,21285.9,0,1.47
adj_rd_s10_e8,tc,3346,21285.5,0,1.435
adj_rd_s10_e8,tc,0,709.96,11375,28964.9
adj_rd_s10_e8,tc,3346,21407,0,1.793
adj_rd_s10_e8,tc,3346,21408.3,0,1.677
adj_rd_s10_e8,tc,3346,21318.1,0,1.68
adj_rd_s10_e8,tc,3346,21286.2,0,1.59
adj_rd_s10_e8,tc,3346,21314.3,0,1.642
adj_rd_s10_e8,tc,3346,21273.7,0,1.597
adj_rd_s10_e8,tc,3346,21350.3,0,1.522
adj_rd_s10_e8,tc,3346,21350.5,0,1.6
adj_rd_s10_e8,tc,3346,21282.6,0,1.57
adj_rd_s10_e8,tc,3346,21305.6,0,1.569
adj_rd_s10_e8,tc,3346,21309.2,0,1.542
adj_rd_s10_e8,tc,3346,21302.3,0,1.523
adj_rd_s10_e8,tc,3346,21369.8,0,1.55
adj_rd_s10_e8,tc,3346,21278.1,0,1.615
adj_rd_s10_e8,tc,3346,21311.3,0,1.588
adj_rd_s10_e8,tc,0,699.867,11375,30816.4
adj_rd_s10_e8,tc,3346,21395.6,0,1.835
adj_rd_s10_e8,tc,3346,21331.6,0,1.67
adj_rd_s10_e8,tc,3346,21345.5,0,1.478
adj_rd_s10_e8,tc,3346,21306.9,0,1.54
adj_rd_s10_e8,tc,3346,21222.9,0,1.421
adj_rd_s10_e8,tc,3346,21226.1,0,1.437
adj_rd_s10_e8,tc,3346,21311.3,0,1.428
adj_rd_s10_e8,tc,3346,21338.2,0,1.442
adj_rd_s10_e8,tc,3346,21254,0,1.599
adj_rd_s10_e8,tc,3346,21255.9,0,1.493
adj_rd_s10_e8,tc,3346,21269.9,0,1.488
adj_rd_s10_e8,tc,3346,21255.3,0,1.497
adj_rd_s10_e8,tc,3346,21260.1,0,1.5
adj_rd_s10_e8,tc,3346,21293.4,0,1.526
adj_rd_s10_e8,tc,3346,21298.4,0,1.513
adj_rd_s10_e8,tc,0,708.327,11375,28494.5
adj_rd_s10_e8,tc,3346,21324.1,0,1.776
adj_rd_s10_e8,tc,3346,21189.1,0,1.62
adj_rd_s10_e8,tc,3346,21221.2,0,1.486
adj_rd_s10_e8,tc,3346,21243.5,0,1.527
adj_rd_s10_e8,tc,3346,21223.4,0,1.532
adj_rd_s10_e8,tc,3346,21227.3,0,1.557
adj_rd_s10_e8,tc,3346,21237.8,0,1.526
adj_rd_s10_e8,tc,3346,21263,0,1.551
adj_rd_s10_e8,tc,3346,21213.1,0,1.526
adj_rd_s10_e8,tc,3346,21205.1,0,1.562
adj_rd_s10_e8,tc,3346,21199.9,0,1.542
adj_rd_s10_e8,tc,3346,21225.9,0,1.572
adj_rd_s10_e8,tc,3346,21214.3,0,1.61
adj_rd_s10_e8,tc,3346,21176.8,0,1.517
adj_rd_s10_e8,tc,3346,21228.2,0,1.483
adj_rd_s10_e8,tc,0,710.225,11375,30224.1
adj_rd_s10_e8,tc,3346,21415.7,0,1.843
adj_rd_s10_e8,tc,3346,21259.8,0,1.615
adj_rd_s10_e8,tc,3346,21358.8,0,1.604
adj_rd_s10_e8,tc,3346,21337.7,0,1.598
adj_rd_s10_e8,tc,3346,21359.9,0,1.637
adj_rd_s10_e8,tc,3346,21211,0,1.625
adj_rd_s10_e8,tc,3346,21298.1,0,1.585
adj_rd_s10_e8,tc,3346,21226.9,0,1.627
adj_rd_s10_e8,tc,3346,21297.3,0,1.635
adj_rd_s10_e8,tc,3346,21297.7,0,1.611
adj_rd_s10_e8,tc,3346,21263.2,0,1.545
adj_rd_s10_e8,tc,3346,21339.5,0,1.585
adj_rd_s10_e8,tc,3346,21316.3,0,1.606
adj_rd_s10_e8,tc,3346,21229.8,0,1.513
adj_rd_s10_e8,tc,3346,21274.6,0,1.557
adj_rd_s10_e8,tc,0,707.739,11375,30180.1
adj_rd_s10_e8,tc,3346,21214.5,0,1.842
adj_rd_s10_e8,tc,3346,21156,0,1.539
adj_rd_s10_e8,tc,3346,21149.1,0,1.529
adj_rd_s10_e8,tc,3346,21160.4,0,1.436
adj_rd_s10_e8,tc,3346,21152.2,0,1.42
adj_rd_s10_e8,tc,3346,21143.4,0,1.445
adj_rd_s10_e8,tc,3346,21163,0,1.432
adj_rd_s10_e8,tc,3346,21175.2,0,1.405
adj_rd_s10_e8,tc,3346,21113.2,0,1.423
adj_rd_s10_e8,tc,3346,23553.9,0,1.352
adj_rd_s10_e8,tc,3346,42010.9,0,3.14
adj_rd_s10_e8,tc,3346,42258,0,2.854
adj_rd_s10_e8,tc,3346,42307.5,0,2.823
adj_rd_s10_e8,tc,3346,42480.9,0,2.774
adj_rd_s10_e8,tc,3346,42308.6,0,2.943
adj_rd_s10_e8,tc,0,1417.07,11375,54650.7
adj_rd_s10_e8,tc,3346,44007.7,0,3.86
adj_rd_s10_e8,tc,3346,40846.6,0,3.35
adj_rd_s10_e8,tc,3346,39894.8,0,5.456
adj_rd_s10_e8,tc,3346,40154.3,0,3.206
adj_rd_s10_e8,tc,3346,41452.1,0,3.42
adj_rd_s10_e8,tc,3346,42577.5,0,3.24
adj_rd_s10_e8,tc,3346,38757.3,0,3.046
adj_rd_s10_e8,tc,3346,43246.9,0,2.886
adj_rd_s10_e8,tc,3346,37174.7,0,3.077
adj_rd_s10_e8,tc,3346,26126.6,0,2.47
adj_rd_s10_e8,tc,3346,21805.1,0,1.565
adj_rd_s10_e8,tc,3346,21888.6,0,1.517
adj_rd_s10_e8,tc,3346,21837,0,1.538
adj_rd_s10_e8,tc,3346,21862.9,0,1.53
adj_rd_s10_e8,tc,3346,21828.7,0,1.635
