#db_name, benchmark, cycle_count, cycle_time_usec, trust_count, trust_time_usecs
ekey_rd_s10_e8,tc,0,8258.89,864,8119.68
ekey_rd_s10_e8,tc,0,8259.25,864,8138.26
ekey_rd_s10_e8,tc,0,8368.88,864,8173.8
ekey_rd_s10_e8,tc,0,8297.52,864,8335.18
ekey_rd_s10_e8,tc,0,8283.02,864,8159.29
ekey_rd_s10_e8,tc,0,8300.89,864,8208.32
ekey_rd_s10_e8,tc,0,8257.56,864,8199.83
ekey_rd_s10_e8,tc,0,8575.34,864,8159.65
ekey_rd_s10_e8,tc,0,8296.14,864,8174.11
ekey_rd_s10_e8,tc,0,8245.85,864,8151.13
ekey_rd_s10_e8,tc,0,8339.71,864,8160.03
ekey_rd_s10_e8,tc,0,8263.07,864,8190.88
ekey_rd_s10_e8,tc,0,8285.79,864,8231.36
ekey_rd_s10_e8,tc,0,8257.2,864,8139.63
ekey_rd_s10_e8,tc,0,8259.34,864,8293.34
ekey_rd_s10_e8,tc,0,8857.95,864,9680.47
ekey_rd_s10_e8,tc,0,8196.63,864,8070.99
ekey_rd_s10_e8,tc,0,8185.76,864,8071.41
ekey_rd_s10_e8,tc,0,8177.53,864,8066.98
ekey_rd_s10_e8,tc,0,8173.77,864,8001.53
ekey_rd_s10_e8,tc,0,8148.65,864,8075.01
ekey_rd_s10_e8,tc,0,8174.76,864,8039.31
ekey_rd_s10_e8,tc,0,8169.35,864,8115.97
ekey_rd_s10_e8,tc,0,8187.38,864,8038.09
ekey_rd_s10_e8,tc,0,8163,864,8081.02
ekey_rd_s10_e8,tc,0,8197.07,864,8028.44
ekey_rd_s10_e8,tc,0,8188.04,864,8031.7
ekey_rd_s10_e8,tc,0,8177.29,864,8056.27
ekey_rd_s10_e8,tc,0,8166,864,8048.19
ekey_rd_s10_e8,tc,0,8149.46,864,8046.11
ekey_rd_s10_e8,tc,0,8165.66,864,8071.59
ekey_rd_s10_e8,tc,3346,217079,11375,138055
ekey_rd_s10_e8,tc,3346,183333,11375,262378
ekey_rd_s10_e8,tc,3346,140613,11375,131018
